community_area,month,primary_type,type_count
17,2021-04-01,WEAPONS VIOLATION,1
17,2021-05-01,ASSAULT,16
17,2021-05-01,BATTERY,29
17,2021-05-01,BURGLARY,7
17,2021-05-01,CRIMINAL DAMAGE,13
17,2021-05-01,CRIMINAL SEXUAL ASSAULT,1
17,2021-05-01,CRIMINAL TRESPASS,2
17,2021-05-01,DECEPTIVE PRACTICE,14
17,2021-05-01,INTIMIDATION,1
17,2021-05-01,MOTOR VEHICLE THEFT,2
17,2021-05-01,NARCOTICS,2
17,2021-05-01,OFFENSE INVOLVING CHILDREN,2
17,2021-05-01,OTHER OFFENSE,21
17,2021-05-01,ROBBERY,1
17,2021-05-01,THEFT,24
17,2021-05-01,WEAPONS VIOLATION,2
17,2021-06-01,ASSAULT,9
17,2021-06-01,BATTERY,29
17,2021-06-01,BURGLARY,5
17,2021-06-01,CRIMINAL DAMAGE,17
17,2021-06-01,CRIMINAL SEXUAL ASSAULT,2
17,2021-06-01,CRIMINAL TRESPASS,4
17,2021-06-01,DECEPTIVE PRACTICE,23
17,2021-06-01,HOMICIDE,1
17,2021-06-01,INTIMIDATION,1
17,2021-06-01,MOTOR VEHICLE THEFT,3
17,2021-06-01,NARCOTICS,1
17,2021-06-01,OBSCENITY,1
17,2021-06-01,OFFENSE INVOLVING CHILDREN,2
17,2021-06-01,OTHER OFFENSE,11
17,2021-06-01,PUBLIC PEACE VIOLATION,1
17,2021-06-01,ROBBERY,2
17,2021-06-01,SEX OFFENSE,2
17,2021-06-01,THEFT,32
17,2021-06-01,WEAPONS VIOLATION,1
17,2021-07-01,ARSON,1
17,2021-07-01,ASSAULT,13
17,2021-07-01,BATTERY,18
17,2021-07-01,BURGLARY,8
17,2021-07-01,CRIMINAL DAMAGE,18
17,2021-07-01,CRIMINAL SEXUAL ASSAULT,1
17,2021-07-01,CRIMINAL TRESPASS,5
17,2021-07-01,DECEPTIVE PRACTICE,15
17,2021-07-01,INTIMIDATION,1
17,2021-07-01,MOTOR VEHICLE THEFT,4
17,2021-07-01,OFFENSE INVOLVING CHILDREN,4
17,2021-07-01,OTHER OFFENSE,18
17,2021-07-01,ROBBERY,1
17,2021-07-01,THEFT,24
17,2021-08-01,ARSON,1
17,2021-08-01,ASSAULT,11
17,2021-08-01,BATTERY,31
17,2021-08-01,BURGLARY,6
17,2021-08-01,CRIMINAL DAMAGE,18
17,2021-08-01,CRIMINAL TRESPASS,4
17,2021-08-01,DECEPTIVE PRACTICE,18
17,2021-08-01,INTIMIDATION,1
17,2021-08-01,MOTOR VEHICLE THEFT,10
17,2021-08-01,NARCOTICS,1
17,2021-08-01,OFFENSE INVOLVING CHILDREN,2
17,2021-08-01,OTHER OFFENSE,12
17,2021-08-01,SEX OFFENSE,3
17,2021-08-01,THEFT,33
17,2021-09-01,ARSON,2
17,2021-09-01,ASSAULT,9
17,2021-09-01,BATTERY,30
17,2021-09-01,BURGLARY,5
17,2021-09-01,CRIMINAL DAMAGE,15
17,2021-09-01,CRIMINAL TRESPASS,2
17,2021-09-01,DECEPTIVE PRACTICE,16
17,2021-09-01,INTIMIDATION,2
17,2021-09-01,MOTOR VEHICLE THEFT,4
17,2021-09-01,NARCOTICS,1
17,2021-09-01,OTHER OFFENSE,22
17,2021-09-01,ROBBERY,2
17,2021-09-01,SEX OFFENSE,2
17,2021-09-01,THEFT,37
17,2021-09-01,WEAPONS VIOLATION,2
17,2021-10-01,ASSAULT,10
17,2021-10-01,BATTERY,28
17,2021-10-01,BURGLARY,6
17,2021-10-01,CRIMINAL DAMAGE,15
17,2021-10-01,CRIMINAL SEXUAL ASSAULT,3
17,2021-10-01,CRIMINAL TRESPASS,3
17,2021-10-01,DECEPTIVE PRACTICE,8
17,2021-10-01,HOMICIDE,1
17,2021-10-01,MOTOR VEHICLE THEFT,7
17,2021-10-01,OTHER OFFENSE,7
17,2021-10-01,THEFT,23
17,2021-10-01,WEAPONS VIOLATION,1
17,2021-11-01,ASSAULT,9
17,2021-11-01,BATTERY,20
17,2021-11-01,BURGLARY,2
17,2021-11-01,CRIMINAL DAMAGE,16
17,2021-11-01,CRIMINAL SEXUAL ASSAULT,2
17,2021-11-01,CRIMINAL TRESPASS,6
17,2021-11-01,DECEPTIVE PRACTICE,17
17,2021-11-01,INTIMIDATION,1
17,2021-11-01,MOTOR VEHICLE THEFT,8
17,2021-11-01,NARCOTICS,1
17,2021-11-01,OFFENSE INVOLVING CHILDREN,3
17,2021-11-01,OTHER OFFENSE,10
17,2021-11-01,ROBBERY,1
17,2021-11-01,SEX OFFENSE,1
17,2021-11-01,THEFT,29
17,2021-12-01,ASSAULT,7
17,2021-12-01,BATTERY,14
17,2021-12-01,BURGLARY,11
17,2021-12-01,CRIMINAL DAMAGE,15
17,2021-12-01,CRIMINAL SEXUAL ASSAULT,1
17,2021-12-01,CRIMINAL TRESPASS,1
17,2021-12-01,DECEPTIVE PRACTICE,11
17,2021-12-01,MOTOR VEHICLE THEFT,7
17,2021-12-01,OTHER OFFENSE,7
17,2021-12-01,ROBBERY,2
17,2021-12-01,SEX OFFENSE,2
17,2021-12-01,THEFT,33
17,2021-12-01,WEAPONS VIOLATION,5
17,2022-01-01,ASSAULT,7
17,2022-01-01,BATTERY,12
17,2022-01-01,BURGLARY,8
17,2022-01-01,CRIMINAL DAMAGE,7
17,2022-01-01,CRIMINAL SEXUAL ASSAULT,2
17,2022-01-01,CRIMINAL TRESPASS,2
17,2022-01-01,DECEPTIVE PRACTICE,16
17,2022-01-01,MOTOR VEHICLE THEFT,7
17,2022-01-01,OFFENSE INVOLVING CHILDREN,1
17,2022-01-01,OTHER OFFENSE,10
17,2022-01-01,PUBLIC PEACE VIOLATION,1
17,2022-01-01,THEFT,20
17,2022-01-01,WEAPONS VIOLATION,1
17,2022-02-01,ASSAULT,5
17,2022-02-01,BATTERY,19
17,2022-02-01,BURGLARY,5
17,2022-02-01,CRIMINAL DAMAGE,9
17,2022-02-01,CRIMINAL TRESPASS,2
17,2022-02-01,DECEPTIVE PRACTICE,17
17,2022-02-01,MOTOR VEHICLE THEFT,3
17,2022-02-01,NARCOTICS,1
17,2022-02-01,OFFENSE INVOLVING CHILDREN,1
17,2022-02-01,OTHER OFFENSE,15
17,2022-02-01,ROBBERY,2
17,2022-02-01,THEFT,17
17,2022-03-01,ASSAULT,6
17,2022-03-01,BATTERY,19
17,2022-03-01,BURGLARY,4
17,2022-03-01,CRIMINAL DAMAGE,17
17,2022-03-01,CRIMINAL TRESPASS,2
17,2022-03-01,DECEPTIVE PRACTICE,26
17,2022-03-01,MOTOR VEHICLE THEFT,5
17,2022-03-01,OTHER OFFENSE,13
17,2022-03-01,ROBBERY,1
17,2022-03-01,SEX OFFENSE,2
17,2022-03-01,STALKING,1
17,2022-03-01,THEFT,31
17,2022-03-01,WEAPONS VIOLATION,3
17,2022-04-01,ARSON,1
17,2022-04-01,ASSAULT,10
17,2022-04-01,BATTERY,32
17,2022-04-01,BURGLARY,4
17,2022-04-01,CRIMINAL DAMAGE,13
17,2022-04-01,CRIMINAL TRESPASS,3
17,2022-04-01,DECEPTIVE PRACTICE,29
17,2022-04-01,MOTOR VEHICLE THEFT,2
17,2022-04-01,NARCOTICS,1
17,2022-04-01,OFFENSE INVOLVING CHILDREN,1
17,2022-04-01,OTHER OFFENSE,9
17,2022-04-01,ROBBERY,1
17,2022-04-01,SEX OFFENSE,3
17,2022-04-01,THEFT,13
17,2022-04-01,WEAPONS VIOLATION,2
17,2022-05-01,ARSON,2
17,2022-05-01,ASSAULT,21
17,2022-05-01,BATTERY,26
17,2022-05-01,BURGLARY,3
17,2022-05-01,CONCEALED CARRY LICENSE VIOLATION,2
17,2022-05-01,CRIMINAL DAMAGE,8
17,2022-05-01,CRIMINAL TRESPASS,3
17,2022-05-01,DECEPTIVE PRACTICE,27
17,2022-05-01,LIQUOR LAW VIOLATION,1
17,2022-05-01,MOTOR VEHICLE THEFT,3
17,2022-05-01,NARCOTICS,2
17,2022-05-01,OFFENSE INVOLVING CHILDREN,4
17,2022-05-01,OTHER OFFENSE,12
17,2022-05-01,ROBBERY,1
17,2022-05-01,THEFT,16
17,2022-05-01,WEAPONS VIOLATION,4
17,2022-06-01,ASSAULT,15
17,2022-06-01,BATTERY,27
17,2022-06-01,BURGLARY,3
17,2022-06-01,CRIMINAL DAMAGE,8
17,2022-06-01,CRIMINAL SEXUAL ASSAULT,1
17,2022-06-01,CRIMINAL TRESPASS,2
17,2022-06-01,DECEPTIVE PRACTICE,15
17,2022-06-01,OFFENSE INVOLVING CHILDREN,2
17,2022-06-01,OTHER OFFENSE,19
17,2022-06-01,ROBBERY,1
17,2022-06-01,SEX OFFENSE,1
17,2022-06-01,THEFT,28
17,2022-06-01,WEAPONS VIOLATION,2
17,2022-07-01,ASSAULT,15
17,2022-07-01,BATTERY,25
17,2022-07-01,BURGLARY,5
17,2022-07-01,CRIMINAL DAMAGE,18
17,2022-07-01,CRIMINAL TRESPASS,3
17,2022-07-01,DECEPTIVE PRACTICE,17
17,2022-07-01,MOTOR VEHICLE THEFT,3
17,2022-07-01,NARCOTICS,1
17,2022-07-01,OFFENSE INVOLVING CHILDREN,2
17,2022-07-01,OTHER OFFENSE,15
17,2022-07-01,PUBLIC PEACE VIOLATION,1
17,2022-07-01,ROBBERY,1
17,2022-07-01,SEX OFFENSE,2
17,2022-07-01,THEFT,37
17,2022-07-01,WEAPONS VIOLATION,6
17,2022-08-01,ASSAULT,11
17,2022-08-01,BATTERY,19
17,2022-08-01,BURGLARY,8
17,2022-08-01,CRIMINAL DAMAGE,20
17,2022-08-01,CRIMINAL TRESPASS,5
17,2022-08-01,DECEPTIVE PRACTICE,22
17,2022-08-01,MOTOR VEHICLE THEFT,5
17,2022-08-01,NARCOTICS,2
17,2022-08-01,OFFENSE INVOLVING CHILDREN,2
17,2022-08-01,OTHER OFFENSE,16
17,2022-08-01,ROBBERY,1
17,2022-08-01,THEFT,18
17,2022-08-01,WEAPONS VIOLATION,1
17,2022-09-01,ASSAULT,11
17,2022-09-01,BATTERY,27
17,2022-09-01,BURGLARY,9
17,2022-09-01,CRIMINAL DAMAGE,11
17,2022-09-01,CRIMINAL SEXUAL ASSAULT,1
17,2022-09-01,CRIMINAL TRESPASS,1
17,2022-09-01,DECEPTIVE PRACTICE,31
17,2022-09-01,HOMICIDE,1
17,2022-09-01,MOTOR VEHICLE THEFT,14
17,2022-09-01,NARCOTICS,2
17,2022-09-01,OFFENSE INVOLVING CHILDREN,2
17,2022-09-01,OTHER OFFENSE,15
17,2022-09-01,ROBBERY,3
17,2022-09-01,SEX OFFENSE,4
17,2022-09-01,STALKING,1
17,2022-09-01,THEFT,15
17,2022-09-01,WEAPONS VIOLATION,2
17,2022-10-01,ASSAULT,10
17,2022-10-01,BATTERY,23
17,2022-10-01,BURGLARY,7
17,2022-10-01,CRIMINAL DAMAGE,12
17,2022-10-01,CRIMINAL SEXUAL ASSAULT,3
17,2022-10-01,CRIMINAL TRESPASS,1
17,2022-10-01,DECEPTIVE PRACTICE,54
17,2022-10-01,MOTOR VEHICLE THEFT,10
17,2022-10-01,NARCOTICS,1
17,2022-10-01,OTHER OFFENSE,10
17,2022-10-01,SEX OFFENSE,1
17,2022-10-01,THEFT,37
17,2022-10-01,WEAPONS VIOLATION,1
17,2022-11-01,ASSAULT,13
17,2022-11-01,BATTERY,15
17,2022-11-01,BURGLARY,5
17,2022-11-01,CRIMINAL DAMAGE,15
17,2022-11-01,CRIMINAL TRESPASS,2
17,2022-11-01,DECEPTIVE PRACTICE,34
17,2022-11-01,MOTOR VEHICLE THEFT,13
17,2022-11-01,NARCOTICS,1
17,2022-11-01,OFFENSE INVOLVING CHILDREN,1
17,2022-11-01,OTHER OFFENSE,18
17,2022-11-01,PUBLIC PEACE VIOLATION,2
17,2022-11-01,ROBBERY,1
17,2022-11-01,STALKING,1
17,2022-11-01,THEFT,35
17,2022-11-01,WEAPONS VIOLATION,1
17,2022-12-01,ASSAULT,6
17,2022-12-01,BATTERY,14
17,2022-12-01,BURGLARY,2
17,2022-12-01,CRIMINAL DAMAGE,16
17,2022-12-01,DECEPTIVE PRACTICE,49
17,2022-12-01,MOTOR VEHICLE THEFT,26
17,2022-12-01,OTHER OFFENSE,11
17,2022-12-01,ROBBERY,2
17,2022-12-01,SEX OFFENSE,1
17,2022-12-01,THEFT,34
17,2023-01-01,ASSAULT,8
17,2023-01-01,BATTERY,16
17,2023-01-01,BURGLARY,6
17,2023-01-01,CRIMINAL DAMAGE,21
17,2023-01-01,CRIMINAL SEXUAL ASSAULT,2
17,2023-01-01,CRIMINAL TRESPASS,1
17,2023-01-01,DECEPTIVE PRACTICE,16
17,2023-01-01,KIDNAPPING,1
17,2023-01-01,MOTOR VEHICLE THEFT,22
17,2023-01-01,NARCOTICS,6
17,2023-01-01,OFFENSE INVOLVING CHILDREN,3
17,2023-01-01,OTHER OFFENSE,23
17,2023-01-01,ROBBERY,3
17,2023-01-01,SEX OFFENSE,1
17,2023-01-01,THEFT,13
17,2023-01-01,WEAPONS VIOLATION,2
17,2023-02-01,ASSAULT,4
17,2023-02-01,BATTERY,23
17,2023-02-01,BURGLARY,9
17,2023-02-01,CRIMINAL DAMAGE,15
17,2023-02-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-02-01,DECEPTIVE PRACTICE,11
17,2023-02-01,MOTOR VEHICLE THEFT,10
17,2023-02-01,NARCOTICS,5
17,2023-02-01,OFFENSE INVOLVING CHILDREN,2
17,2023-02-01,OTHER OFFENSE,16
17,2023-02-01,ROBBERY,1
17,2023-02-01,SEX OFFENSE,4
17,2023-02-01,STALKING,2
17,2023-02-01,THEFT,27
17,2023-02-01,WEAPONS VIOLATION,3
17,2023-03-01,ASSAULT,12
17,2023-03-01,BATTERY,14
17,2023-03-01,BURGLARY,5
17,2023-03-01,CRIMINAL DAMAGE,18
17,2023-03-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-03-01,CRIMINAL TRESPASS,2
17,2023-03-01,DECEPTIVE PRACTICE,25
17,2023-03-01,INTIMIDATION,1
17,2023-03-01,MOTOR VEHICLE THEFT,16
17,2023-03-01,NARCOTICS,4
17,2023-03-01,OFFENSE INVOLVING CHILDREN,1
17,2023-03-01,OTHER OFFENSE,14
17,2023-03-01,ROBBERY,3
17,2023-03-01,SEX OFFENSE,1
17,2023-03-01,THEFT,22
17,2023-04-01,ASSAULT,6
17,2023-04-01,BATTERY,14
17,2023-04-01,BURGLARY,1
17,2023-04-01,CRIMINAL DAMAGE,17
17,2023-04-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-04-01,DECEPTIVE PRACTICE,13
17,2023-04-01,INTIMIDATION,1
17,2023-04-01,MOTOR VEHICLE THEFT,6
17,2023-04-01,NARCOTICS,2
17,2023-04-01,OFFENSE INVOLVING CHILDREN,2
17,2023-04-01,OTHER OFFENSE,12
17,2023-04-01,ROBBERY,3
17,2023-04-01,THEFT,33
17,2023-05-01,ARSON,2
17,2023-05-01,ASSAULT,5
17,2023-05-01,BATTERY,16
17,2023-05-01,BURGLARY,6
17,2023-05-01,CRIMINAL DAMAGE,12
17,2023-05-01,CRIMINAL SEXUAL ASSAULT,2
17,2023-05-01,CRIMINAL TRESPASS,5
17,2023-05-01,DECEPTIVE PRACTICE,23
17,2023-05-01,INTERFERENCE WITH PUBLIC OFFICER,1
17,2023-05-01,KIDNAPPING,1
17,2023-05-01,LIQUOR LAW VIOLATION,3
17,2023-05-01,MOTOR VEHICLE THEFT,11
17,2023-05-01,NARCOTICS,1
17,2023-05-01,OFFENSE INVOLVING CHILDREN,1
17,2023-05-01,OTHER OFFENSE,5
17,2023-05-01,ROBBERY,1
17,2023-05-01,SEX OFFENSE,1
17,2023-05-01,STALKING,3
17,2023-05-01,THEFT,41
17,2023-05-01,WEAPONS VIOLATION,3
17,2023-06-01,ASSAULT,12
17,2023-06-01,BATTERY,24
17,2023-06-01,BURGLARY,2
17,2023-06-01,CRIMINAL DAMAGE,11
17,2023-06-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-06-01,CRIMINAL TRESPASS,2
17,2023-06-01,DECEPTIVE PRACTICE,13
17,2023-06-01,LIQUOR LAW VIOLATION,1
17,2023-06-01,MOTOR VEHICLE THEFT,19
17,2023-06-01,NARCOTICS,3
17,2023-06-01,OFFENSE INVOLVING CHILDREN,2
17,2023-06-01,OTHER OFFENSE,15
17,2023-06-01,ROBBERY,2
17,2023-06-01,THEFT,28
17,2023-07-01,ARSON,1
17,2023-07-01,ASSAULT,18
17,2023-07-01,BATTERY,28
17,2023-07-01,BURGLARY,4
17,2023-07-01,CRIMINAL DAMAGE,17
17,2023-07-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-07-01,CRIMINAL TRESPASS,6
17,2023-07-01,DECEPTIVE PRACTICE,13
17,2023-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
17,2023-07-01,LIQUOR LAW VIOLATION,1
17,2023-07-01,MOTOR VEHICLE THEFT,15
17,2023-07-01,NARCOTICS,3
17,2023-07-01,OTHER OFFENSE,14
17,2023-07-01,ROBBERY,1
17,2023-07-01,SEX OFFENSE,1
17,2023-07-01,STALKING,1
17,2023-07-01,THEFT,46
17,2023-08-01,ASSAULT,11
17,2023-08-01,BATTERY,30
17,2023-08-01,BURGLARY,7
17,2023-08-01,CRIMINAL DAMAGE,17
17,2023-08-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-08-01,DECEPTIVE PRACTICE,21
17,2023-08-01,MOTOR VEHICLE THEFT,21
17,2023-08-01,NARCOTICS,1
17,2023-08-01,OTHER OFFENSE,13
17,2023-08-01,ROBBERY,5
17,2023-08-01,SEX OFFENSE,2
17,2023-08-01,THEFT,34
17,2023-08-01,WEAPONS VIOLATION,1
17,2023-09-01,ARSON,1
17,2023-09-01,ASSAULT,12
17,2023-09-01,BATTERY,27
17,2023-09-01,BURGLARY,6
17,2023-09-01,CRIMINAL DAMAGE,11
17,2023-09-01,CRIMINAL TRESPASS,2
17,2023-09-01,DECEPTIVE PRACTICE,18
17,2023-09-01,LIQUOR LAW VIOLATION,2
17,2023-09-01,MOTOR VEHICLE THEFT,15
17,2023-09-01,OFFENSE INVOLVING CHILDREN,1
17,2023-09-01,OTHER OFFENSE,13
17,2023-09-01,SEX OFFENSE,2
17,2023-09-01,STALKING,4
17,2023-09-01,THEFT,35
17,2023-09-01,WEAPONS VIOLATION,2
17,2023-10-01,ASSAULT,16
17,2023-10-01,BATTERY,20
17,2023-10-01,BURGLARY,9
17,2023-10-01,CRIMINAL DAMAGE,13
17,2023-10-01,CRIMINAL SEXUAL ASSAULT,2
17,2023-10-01,CRIMINAL TRESPASS,5
17,2023-10-01,DECEPTIVE PRACTICE,24
17,2023-10-01,MOTOR VEHICLE THEFT,13
17,2023-10-01,NARCOTICS,2
17,2023-10-01,OTHER OFFENSE,22
17,2023-10-01,ROBBERY,5
17,2023-10-01,SEX OFFENSE,1
17,2023-10-01,STALKING,2
17,2023-10-01,THEFT,37
17,2023-10-01,WEAPONS VIOLATION,1
17,2023-11-01,ASSAULT,15
17,2023-11-01,BATTERY,17
17,2023-11-01,BURGLARY,7
17,2023-11-01,CRIMINAL DAMAGE,16
17,2023-11-01,CRIMINAL SEXUAL ASSAULT,2
17,2023-11-01,CRIMINAL TRESPASS,2
17,2023-11-01,DECEPTIVE PRACTICE,14
17,2023-11-01,MOTOR VEHICLE THEFT,24
17,2023-11-01,OBSCENITY,1
17,2023-11-01,OTHER OFFENSE,18
17,2023-11-01,ROBBERY,1
17,2023-11-01,SEX OFFENSE,1
17,2023-11-01,STALKING,1
17,2023-11-01,THEFT,43
17,2023-11-01,WEAPONS VIOLATION,2
17,2023-12-01,ASSAULT,5
17,2023-12-01,BATTERY,27
17,2023-12-01,BURGLARY,3
17,2023-12-01,CRIMINAL DAMAGE,15
17,2023-12-01,CRIMINAL SEXUAL ASSAULT,1
17,2023-12-01,CRIMINAL TRESPASS,3
17,2023-12-01,DECEPTIVE PRACTICE,28
17,2023-12-01,MOTOR VEHICLE THEFT,14
17,2023-12-01,OFFENSE INVOLVING CHILDREN,1
17,2023-12-01,OTHER OFFENSE,6
17,2023-12-01,ROBBERY,8
17,2023-12-01,SEX OFFENSE,1
17,2023-12-01,STALKING,2
17,2023-12-01,THEFT,35
17,2024-01-01,ASSAULT,7
17,2024-01-01,BATTERY,24
17,2024-01-01,BURGLARY,7
17,2024-01-01,CRIMINAL DAMAGE,17
17,2024-01-01,CRIMINAL TRESPASS,2
17,2024-01-01,DECEPTIVE PRACTICE,23
17,2024-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
17,2024-01-01,MOTOR VEHICLE THEFT,16
17,2024-01-01,NARCOTICS,1
17,2024-01-01,OFFENSE INVOLVING CHILDREN,1
17,2024-01-01,OTHER OFFENSE,13
17,2024-01-01,ROBBERY,4
17,2024-01-01,SEX OFFENSE,1
17,2024-01-01,THEFT,25
17,2024-01-01,WEAPONS VIOLATION,1
17,2024-02-01,ASSAULT,4
17,2024-02-01,BATTERY,23
17,2024-02-01,BURGLARY,3
17,2024-02-01,CRIMINAL DAMAGE,12
17,2024-02-01,CRIMINAL TRESPASS,9
17,2024-02-01,DECEPTIVE PRACTICE,19
17,2024-02-01,MOTOR VEHICLE THEFT,6
17,2024-02-01,NARCOTICS,3
17,2024-02-01,OFFENSE INVOLVING CHILDREN,2
17,2024-02-01,OTHER OFFENSE,7
17,2024-02-01,ROBBERY,3
17,2024-02-01,SEX OFFENSE,3
17,2024-02-01,STALKING,1
17,2024-02-01,THEFT,37
17,2024-03-01,ASSAULT,12
17,2024-03-01,BATTERY,20
17,2024-03-01,BURGLARY,4
17,2024-03-01,CRIMINAL DAMAGE,15
17,2024-03-01,CRIMINAL TRESPASS,6
17,2024-03-01,DECEPTIVE PRACTICE,13
17,2024-03-01,MOTOR VEHICLE THEFT,10
17,2024-03-01,NARCOTICS,3
17,2024-03-01,OFFENSE INVOLVING CHILDREN,2
17,2024-03-01,OTHER OFFENSE,12
17,2024-03-01,ROBBERY,4
17,2024-03-01,STALKING,1
17,2024-03-01,THEFT,18
17,2024-03-01,WEAPONS VIOLATION,1
17,2024-04-01,ASSAULT,6
17,2024-04-01,BATTERY,24
17,2024-04-01,BURGLARY,8
17,2024-04-01,CRIMINAL DAMAGE,19
17,2024-04-01,CRIMINAL TRESPASS,3
17,2024-04-01,DECEPTIVE PRACTICE,16
17,2024-04-01,MOTOR VEHICLE THEFT,7
17,2024-04-01,OFFENSE INVOLVING CHILDREN,1
17,2024-04-01,OTHER OFFENSE,11
17,2024-04-01,ROBBERY,2
17,2024-04-01,SEX OFFENSE,2
17,2024-04-01,THEFT,29
17,2024-05-01,ASSAULT,19
17,2024-05-01,BATTERY,38
17,2024-05-01,BURGLARY,3
17,2024-05-01,CRIMINAL DAMAGE,12
17,2024-05-01,CRIMINAL SEXUAL ASSAULT,2
17,2024-05-01,CRIMINAL TRESPASS,6
17,2024-05-01,DECEPTIVE PRACTICE,23
17,2024-05-01,HOMICIDE,1
17,2024-05-01,MOTOR VEHICLE THEFT,9
17,2024-05-01,NARCOTICS,1
17,2024-05-01,OFFENSE INVOLVING CHILDREN,1
17,2024-05-01,OTHER OFFENSE,11
17,2024-05-01,ROBBERY,2
17,2024-05-01,SEX OFFENSE,1
17,2024-05-01,THEFT,21
17,2024-05-01,WEAPONS VIOLATION,1
17,2024-06-01,ARSON,1
17,2024-06-01,ASSAULT,10
17,2024-06-01,BATTERY,32
17,2024-06-01,BURGLARY,7
17,2024-06-01,CRIMINAL DAMAGE,11
17,2024-06-01,CRIMINAL TRESPASS,4
17,2024-06-01,DECEPTIVE PRACTICE,24
17,2024-06-01,MOTOR VEHICLE THEFT,15
17,2024-06-01,OTHER OFFENSE,26
17,2024-06-01,ROBBERY,4
17,2024-06-01,THEFT,35
17,2024-07-01,ASSAULT,9
17,2024-07-01,BATTERY,27
17,2024-07-01,BURGLARY,1
17,2024-07-01,CRIMINAL DAMAGE,18
17,2024-07-01,CRIMINAL SEXUAL ASSAULT,2
17,2024-07-01,CRIMINAL TRESPASS,3
17,2024-07-01,DECEPTIVE PRACTICE,20
17,2024-07-01,MOTOR VEHICLE THEFT,15
17,2024-07-01,OFFENSE INVOLVING CHILDREN,1
17,2024-07-01,OTHER OFFENSE,16
17,2024-07-01,ROBBERY,2
17,2024-07-01,SEX OFFENSE,1
17,2024-07-01,THEFT,33
17,2024-07-01,WEAPONS VIOLATION,4
17,2024-08-01,ASSAULT,10
17,2024-08-01,BATTERY,25
17,2024-08-01,BURGLARY,7
17,2024-08-01,CRIMINAL DAMAGE,20
17,2024-08-01,CRIMINAL SEXUAL ASSAULT,1
17,2024-08-01,DECEPTIVE PRACTICE,14
17,2024-08-01,MOTOR VEHICLE THEFT,20
17,2024-08-01,OFFENSE INVOLVING CHILDREN,2
17,2024-08-01,OTHER OFFENSE,6
17,2024-08-01,ROBBERY,1
17,2024-08-01,THEFT,29
17,2024-08-01,WEAPONS VIOLATION,2
17,2024-09-01,ASSAULT,22
17,2024-09-01,BATTERY,27
17,2024-09-01,BURGLARY,10
17,2024-09-01,CRIMINAL DAMAGE,21
17,2024-09-01,CRIMINAL TRESPASS,2
17,2024-09-01,DECEPTIVE PRACTICE,25
17,2024-09-01,MOTOR VEHICLE THEFT,17
17,2024-09-01,OFFENSE INVOLVING CHILDREN,2
17,2024-09-01,OTHER OFFENSE,11
17,2024-09-01,PUBLIC PEACE VIOLATION,1
17,2024-09-01,ROBBERY,1
17,2024-09-01,SEX OFFENSE,1
17,2024-09-01,THEFT,31
17,2024-09-01,WEAPONS VIOLATION,1
17,2024-10-01,ARSON,1
17,2024-10-01,ASSAULT,14
17,2024-10-01,BATTERY,17
17,2024-10-01,BURGLARY,9
17,2024-10-01,CRIMINAL DAMAGE,22
17,2024-10-01,CRIMINAL TRESPASS,3
17,2024-10-01,DECEPTIVE PRACTICE,22
17,2024-10-01,LIQUOR LAW VIOLATION,1
17,2024-10-01,MOTOR VEHICLE THEFT,17
17,2024-10-01,NARCOTICS,2
17,2024-10-01,OFFENSE INVOLVING CHILDREN,1
17,2024-10-01,OTHER OFFENSE,15
17,2024-10-01,SEX OFFENSE,1
17,2024-10-01,THEFT,30
17,2024-10-01,WEAPONS VIOLATION,3
17,2024-11-01,ASSAULT,6
17,2024-11-01,BATTERY,24
17,2024-11-01,BURGLARY,3
17,2024-11-01,CRIMINAL DAMAGE,17
17,2024-11-01,CRIMINAL TRESPASS,4
17,2024-11-01,DECEPTIVE PRACTICE,19
17,2024-11-01,MOTOR VEHICLE THEFT,8
17,2024-11-01,OTHER OFFENSE,7
17,2024-11-01,ROBBERY,2
17,2024-11-01,SEX OFFENSE,2
17,2024-11-01,THEFT,24
17,2024-11-01,WEAPONS VIOLATION,2
17,2024-12-01,ASSAULT,19
17,2024-12-01,BATTERY,28
17,2024-12-01,BURGLARY,7
17,2024-12-01,CRIMINAL DAMAGE,12
17,2024-12-01,CRIMINAL TRESPASS,1
17,2024-12-01,DECEPTIVE PRACTICE,11
17,2024-12-01,LIQUOR LAW VIOLATION,1
17,2024-12-01,MOTOR VEHICLE THEFT,12
17,2024-12-01,NARCOTICS,1
17,2024-12-01,OFFENSE INVOLVING CHILDREN,1
17,2024-12-01,OTHER OFFENSE,11
17,2024-12-01,ROBBERY,1
17,2024-12-01,THEFT,22
17,2024-12-01,WEAPONS VIOLATION,4
17,2025-01-01,ARSON,1
17,2025-01-01,ASSAULT,8
17,2025-01-01,BATTERY,21
17,2025-01-01,BURGLARY,5
17,2025-01-01,CRIMINAL DAMAGE,16
17,2025-01-01,DECEPTIVE PRACTICE,17
17,2025-01-01,MOTOR VEHICLE THEFT,7
